SETTLEMENT_DATE,SETTLEMENT_PERIOD,N2EX_DA,EPEX_DA,EPEX_HH_DA,
17/07/2022 00:00:00,43,270.44,264.7,266.3,
17/07/2022 00:00:00,44,270.44,264.7,259,
17/07/2022 00:00:00,45,235.37,238.3,253.5,
17/07/2022 00:00:00,46,235.37,238.3,186.4,
17/07/2022 00:00:00,47,164.01,200,185.8,
17/07/2022 00:00:00,48,164.01,200,168,
18/07/2022 00:00:00,1,163.02,171.5,183.3,
18/07/2022 00:00:00,2,163.02,171.5,165,
18/07/2022 00:00:00,3,138.66,157,152,
18/07/2022 00:00:00,4,138.66,157,144,
18/07/2022 00:00:00,5,134.56,153,135.1,
18/07/2022 00:00:00,6,134.56,153,134,
18/07/2022 00:00:00,7,136.67,155.8,135,
18/07/2022 00:00:00,8,136.67,155.8,135,
18/07/2022 00:00:00,9,153.49,163.7,143.1,
18/07/2022 00:00:00,10,153.49,163.7,135,
18/07/2022 00:00:00,11,155.99,172.3,155,
18/07/2022 00:00:00,12,155.99,172.3,175.5,
18/07/2022 00:00:00,13,227.59,229.9,200.9,
18/07/2022 00:00:00,14,227.59,229.9,264.5,
18/07/2022 00:00:00,15,344.6,329.95,273,
18/07/2022 00:00:00,16,344.6,329.95,410,
18/07/2022 00:00:00,17,355.4,355.4,316.05,
18/07/2022 00:00:00,18,355.4,355.4,345.6,
18/07/2022 00:00:00,19,374,375,355,
18/07/2022 00:00:00,20,374,375,335,
18/07/2022 00:00:00,21,367.5,366.5,363.95,
18/07/2022 00:00:00,22,367.5,366.5,351.3,
18/07/2022 00:00:00,23,357.3,350.35,350,
18/07/2022 00:00:00,24,357.3,350.35,343.3,
18/07/2022 00:00:00,25,372.61,353.1,390.4,
18/07/2022 00:00:00,26,372.61,353.1,352.8,
18/07/2022 00:00:00,27,363.73,358,335.5,
18/07/2022 00:00:00,28,363.73,358,316.5,
18/07/2022 00:00:00,29,354.86,351.9,320,
18/07/2022 00:00:00,30,354.86,351.9,320,
18/07/2022 00:00:00,31,354.99,346,332.6,
18/07/2022 00:00:00,32,354.99,346,368.5,
18/07/2022 00:00:00,33,445,440,371.8,
18/07/2022 00:00:00,34,445,440,467.2,
18/07/2022 00:00:00,35,506.63,460,448,
18/07/2022 00:00:00,36,506.63,460,507,
18/07/2022 00:00:00,37,647.64,553.7,540,
18/07/2022 00:00:00,38,647.64,553.7,575,
18/07/2022 00:00:00,39,598.62,506.7,520,
18/07/2022 00:00:00,40,598.62,506.7,500,
18/07/2022 00:00:00,41,499.94,465.3,477.1,
18/07/2022 00:00:00,42,499.94,465.3,435.2,
18/07/2022 00:00:00,43,430.3,430.3,490.8,
18/07/2022 00:00:00,44,430.3,430.3,410,
18/07/2022 00:00:00,45,347.59,365.2,396.3,
18/07/2022 00:00:00,46,347.59,365.2,255.1,
18/07/2022 00:00:00,47,243.78,265,298.8,
18/07/2022 00:00:00,48,243.78,265,230.4,
19/07/2022 00:00:00,1,174.54,198,205.7,
19/07/2022 00:00:00,2,174.54,198,170.4,
19/07/2022 00:00:00,3,150,170,160,
19/07/2022 00:00:00,4,150,170,160,
19/07/2022 00:00:00,5,146.08,153.2,165.3,
19/07/2022 00:00:00,6,146.08,153.2,160,
19/07/2022 00:00:00,7,150.01,146.2,160,
19/07/2022 00:00:00,8,150.01,146.2,160,
19/07/2022 00:00:00,9,150.01,154.2,158.8,
19/07/2022 00:00:00,10,150.01,154.2,152,
19/07/2022 00:00:00,11,150.01,154.02,156.1,
19/07/2022 00:00:00,12,150.01,154.02,160,
19/07/2022 00:00:00,13,215.81,200,185,
19/07/2022 00:00:00,14,215.81,200,217.8,
19/07/2022 00:00:00,15,275.99,277,234,
19/07/2022 00:00:00,16,275.99,277,299,
19/07/2022 00:00:00,17,304.04,289,273.3,
19/07/2022 00:00:00,18,304.04,289,293.9,
19/07/2022 00:00:00,19,281.63,272,260.7,
19/07/2022 00:00:00,20,281.63,272,249.3,
19/07/2022 00:00:00,21,263.63,250,246,
19/07/2022 00:00:00,22,263.63,250,245,
19/07/2022 00:00:00,23,245.7,237.2,237.5,
19/07/2022 00:00:00,24,245.7,237.2,236.9,
19/07/2022 00:00:00,25,239.35,232.1,224.2,
19/07/2022 00:00:00,26,239.35,232.1,204,
19/07/2022 00:00:00,27,237.78,216.3,245.3,
19/07/2022 00:00:00,28,237.78,216.3,211,
19/07/2022 00:00:00,29,239.11,209.4,266,
19/07/2022 00:00:00,30,239.11,209.4,255.7,
19/07/2022 00:00:00,31,245.08,230.3,257.8,
19/07/2022 00:00:00,32,245.08,230.3,283.1,
19/07/2022 00:00:00,33,286.96,290,243.2,
19/07/2022 00:00:00,34,286.96,290,337.8,
19/07/2022 00:00:00,35,276.31,334.7,326.3,
19/07/2022 00:00:00,36,276.31,334.7,370,
19/07/2022 00:00:00,37,323.14,418.7,320,
19/07/2022 00:00:00,38,323.14,418.7,350,
19/07/2022 00:00:00,39,339.93,404,350,
19/07/2022 00:00:00,40,339.93,404,347.2,
19/07/2022 00:00:00,41,302.55,337,346.05,
19/07/2022 00:00:00,42,302.55,337,340,
19/07/2022 00:00:00,43,291.21,292.2,290,
19/07/2022 00:00:00,44,291.21,292.2,249.3,
19/07/2022 00:00:00,45,248.34,256.3,262.1,
19/07/2022 00:00:00,46,248.34,256.3,198.3,
19/07/2022 00:00:00,47,224.92,233.7,270,
19/07/2022 00:00:00,48,224.92,233.7,214.6,
20/07/2022 00:00:00,1,199.69,198.8,242.7,
20/07/2022 00:00:00,2,199.69,198.8,214.5,
20/07/2022 00:00:00,3,177.3,165.8,210,
20/07/2022 00:00:00,4,177.3,165.8,200,
20/07/2022 00:00:00,5,181.14,165.4,188,
20/07/2022 00:00:00,6,181.14,165.4,165,
20/07/2022 00:00:00,7,179.26,168.1,185.6,
20/07/2022 00:00:00,8,179.26,168.1,188,
20/07/2022 00:00:00,9,176.7,157.1,157,
20/07/2022 00:00:00,10,176.7,157.1,157,
20/07/2022 00:00:00,11,189.05,174.1,172,
20/07/2022 00:00:00,12,189.05,174.1,176.9,
20/07/2022 00:00:00,13,262.56,200.8,201.6,
20/07/2022 00:00:00,14,262.56,200.8,257.1,
20/07/2022 00:00:00,15,272.47,269.8,261,
20/07/2022 00:00:00,16,272.47,269.8,313.6,
20/07/2022 00:00:00,17,274.81,275.8,264.5,
20/07/2022 00:00:00,18,274.81,275.8,265,
20/07/2022 00:00:00,19,271.84,258,255,
20/07/2022 00:00:00,20,271.84,258,255,
20/07/2022 00:00:00,21,263.52,253,251,
20/07/2022 00:00:00,22,263.52,253,251,
20/07/2022 00:00:00,23,255.01,239.9,237,
20/07/2022 00:00:00,24,255.01,239.9,237,
20/07/2022 00:00:00,25,248.19,233.9,254,
20/07/2022 00:00:00,26,248.19,233.9,233,
20/07/2022 00:00:00,27,234.25,222,256,
20/07/2022 00:00:00,28,234.25,222,235,
20/07/2022 00:00:00,29,246.57,231.5,279,
20/07/2022 00:00:00,30,246.57,231.5,252,
20/07/2022 00:00:00,31,264,229,256.5,
20/07/2022 00:00:00,32,264,229,260.5,
20/07/2022 00:00:00,33,285,272.5,244,
20/07/2022 00:00:00,34,285,272.5,302,
20/07/2022 00:00:00,35,300.92,281.8,304,
20/07/2022 00:00:00,36,300.92,281.8,400,
20/07/2022 00:00:00,37,314.28,319,303,
20/07/2022 00:00:00,38,314.28,319,339,
20/07/2022 00:00:00,39,331.88,330,326.4,
20/07/2022 00:00:00,40,331.88,330,309,
20/07/2022 00:00:00,41,313.51,300.8,270,
20/07/2022 00:00:00,42,313.51,300.8,262.5,
20/07/2022 00:00:00,43,310.33,282,350,
20/07/2022 00:00:00,44,310.33,282,338,
20/07/2022 00:00:00,45,289.99,241,329.6,
20/07/2022 00:00:00,46,289.99,241,246.4,
20/07/2022 00:00:00,47,198.86,233.35,214,
20/07/2022 00:00:00,48,198.86,233.35,176,
21/07/2022 00:00:00,1,173.41,189,180,
21/07/2022 00:00:00,2,173.41,189,172.9,
21/07/2022 00:00:00,3,172.94,179.7,176,
21/07/2022 00:00:00,4,172.94,179.7,177.8,
21/07/2022 00:00:00,5,172.83,170.45,184.6,
21/07/2022 00:00:00,6,172.83,170.45,176,
21/07/2022 00:00:00,7,172.57,169.1,176,
21/07/2022 00:00:00,8,172.57,169.1,175,
21/07/2022 00:00:00,9,172.55,170,177,
21/07/2022 00:00:00,10,172.55,170,176,
21/07/2022 00:00:00,11,172.1,168.3,181,
21/07/2022 00:00:00,12,172.1,168.3,194.1,
21/07/2022 00:00:00,13,260.01,269,196,
21/07/2022 00:00:00,14,260.01,269,260,
21/07/2022 00:00:00,15,290.6,300,238.8,
21/07/2022 00:00:00,16,290.6,300,320,
21/07/2022 00:00:00,17,310.01,325,288,
21/07/2022 00:00:00,18,310.01,325,316,
21/07/2022 00:00:00,19,299.99,329.3,291.2,
21/07/2022 00:00:00,20,299.99,329.3,289,
21/07/2022 00:00:00,21,281.91,320,270,
21/07/2022 00:00:00,22,281.91,320,265.6,
21/07/2022 00:00:00,23,285.55,316.4,265,
21/07/2022 00:00:00,24,285.55,316.4,268.8,
21/07/2022 00:00:00,25,292.01,319.1,279,
21/07/2022 00:00:00,26,292.01,319.1,269,
21/07/2022 00:00:00,27,290.01,324.85,290,
21/07/2022 00:00:00,28,290.01,324.85,265,
21/07/2022 00:00:00,29,282.67,331.55,272.6,
21/07/2022 00:00:00,30,282.67,331.55,251,
21/07/2022 00:00:00,31,282.32,333.6,252.4,
21/07/2022 00:00:00,32,282.32,333.6,272,
21/07/2022 00:00:00,33,320.03,395.9,254,
21/07/2022 00:00:00,34,320.03,395.9,342,
21/07/2022 00:00:00,35,337.96,425,290,
21/07/2022 00:00:00,36,337.96,425,352.6,
21/07/2022 00:00:00,37,402.54,501,340,
21/07/2022 00:00:00,38,402.54,501,350,
21/07/2022 00:00:00,39,399.96,500,378,
21/07/2022 00:00:00,40,399.96,500,365.4,
21/07/2022 00:00:00,41,371.59,499,368.4,
21/07/2022 00:00:00,42,371.59,499,324.8,
21/07/2022 00:00:00,43,399.97,443.5,380,
21/07/2022 00:00:00,44,399.97,443.5,329,
21/07/2022 00:00:00,45,322.65,370.1,349,
21/07/2022 00:00:00,46,322.65,370.1,239.8,
21/07/2022 00:00:00,47,242.43,256,284,
21/07/2022 00:00:00,48,242.43,256,244.8,
22/07/2022 00:00:00,1,221.95,226.3,243,
22/07/2022 00:00:00,2,221.95,226.3,193,
22/07/2022 00:00:00,3,219.12,222.7,199,
22/07/2022 00:00:00,4,219.12,222.7,190,
22/07/2022 00:00:00,5,214.99,215.6,225,
22/07/2022 00:00:00,6,214.99,215.6,200,
22/07/2022 00:00:00,7,218.73,216.1,205.1,
22/07/2022 00:00:00,8,218.73,216.1,205.1,
22/07/2022 00:00:00,9,214.9,215.6,201.8,
22/07/2022 00:00:00,10,214.9,215.6,203,
22/07/2022 00:00:00,11,202.05,217,215,
22/07/2022 00:00:00,12,202.05,217,225,
22/07/2022 00:00:00,13,289.82,255,267.5,
22/07/2022 00:00:00,14,289.82,255,314,
22/07/2022 00:00:00,15,320.7,306.7,255,
22/07/2022 00:00:00,16,320.7,306.7,354,
22/07/2022 00:00:00,17,335.62,319.7,275,
22/07/2022 00:00:00,18,335.62,319.7,336,
22/07/2022 00:00:00,19,315.01,278.4,278.6,
22/07/2022 00:00:00,20,315.01,278.4,281.8,
22/07/2022 00:00:00,21,304.07,276,291.9,
22/07/2022 00:00:00,22,304.07,276,296.4,
22/07/2022 00:00:00,23,298.51,280.15,286.3,
22/07/2022 00:00:00,24,298.51,280.15,277.9,
22/07/2022 00:00:00,25,292.14,271.9,297,
22/07/2022 00:00:00,26,292.14,271.9,286.3,
22/07/2022 00:00:00,27,284.72,268.8,275.6,
22/07/2022 00:00:00,28,284.72,268.8,262,
22/07/2022 00:00:00,29,272.06,265,275,
22/07/2022 00:00:00,30,272.06,265,256.8,
22/07/2022 00:00:00,31,280.99,262,259.6,
22/07/2022 00:00:00,32,280.99,262,275,
22/07/2022 00:00:00,33,305.4,301.3,226,
22/07/2022 00:00:00,34,305.4,301.3,319.4,
22/07/2022 00:00:00,35,324.6,319.7,329.6,
22/07/2022 00:00:00,36,324.6,319.7,392.2,
22/07/2022 00:00:00,37,350,343,313.6,
22/07/2022 00:00:00,38,350,343,341,
22/07/2022 00:00:00,39,377.36,385.8,373.1,
22/07/2022 00:00:00,40,377.36,385.8,331,
22/07/2022 00:00:00,41,350,362.6,332.8,
22/07/2022 00:00:00,42,350,362.6,283.5,
22/07/2022 00:00:00,43,351,365,315,
22/07/2022 00:00:00,44,351,365,288,
22/07/2022 00:00:00,45,306.01,321.6,329.6,
22/07/2022 00:00:00,46,306.01,321.6,255,
22/07/2022 00:00:00,47,300,267.6,338,
22/07/2022 00:00:00,48,300,267.6,300,
23/07/2022 00:00:00,1,268.19,239.9,284,
23/07/2022 00:00:00,2,268.19,239.9,265.55,
23/07/2022 00:00:00,3,272.15,237.9,280,
23/07/2022 00:00:00,4,272.15,237.9,272,
23/07/2022 00:00:00,5,273.85,239.6,274,
23/07/2022 00:00:00,6,273.85,239.6,251.2,
23/07/2022 00:00:00,7,254,234.6,280,
23/07/2022 00:00:00,8,254,234.6,272.7,
23/07/2022 00:00:00,9,251.01,236,261.4,
23/07/2022 00:00:00,10,251.01,236,252.25,
23/07/2022 00:00:00,11,248.54,235,256,
23/07/2022 00:00:00,12,248.54,235,246.6,
23/07/2022 00:00:00,13,273,258,272,
23/07/2022 00:00:00,14,273,258,292.8,
23/07/2022 00:00:00,15,285.14,256,250,
23/07/2022 00:00:00,16,285.14,256,320,
23/07/2022 00:00:00,17,263.07,239.5,290,
23/07/2022 00:00:00,18,263.07,239.5,307,
23/07/2022 00:00:00,19,265,239.8,262,
23/07/2022 00:00:00,20,265,239.8,296,
23/07/2022 00:00:00,21,254.51,226.2,262.4,
23/07/2022 00:00:00,22,254.51,226.2,255,
23/07/2022 00:00:00,23,240.12,221.1,242,
23/07/2022 00:00:00,24,240.12,221.1,240,
23/07/2022 00:00:00,25,224.6,216,225,
23/07/2022 00:00:00,26,224.6,216,217.6,
23/07/2022 00:00:00,27,193,193,227.9,
23/07/2022 00:00:00,28,193,193,211.4,
23/07/2022 00:00:00,29,187,180,220,
23/07/2022 00:00:00,30,187,180,219.2,
23/07/2022 00:00:00,31,187.15,180,224.1,
23/07/2022 00:00:00,32,187.15,180,220,
23/07/2022 00:00:00,33,211.38,210,213.5,
23/07/2022 00:00:00,34,211.38,210,250,
23/07/2022 00:00:00,35,275,251,280,
23/07/2022 00:00:00,36,275,251,295,
23/07/2022 00:00:00,37,288.67,265,294,
23/07/2022 00:00:00,38,288.67,265,297.6,
23/07/2022 00:00:00,39,274.98,256.7,305.6,
23/07/2022 00:00:00,40,274.98,256.7,283.2,
23/07/2022 00:00:00,41,244,231.9,280,
23/07/2022 00:00:00,42,244,231.9,249.6,
23/07/2022 00:00:00,43,238.38,220.7,249.6,
23/07/2022 00:00:00,44,238.38,220.7,238.4,
23/07/2022 00:00:00,45,195.03,193,248.5,
23/07/2022 00:00:00,46,195.03,193,220,
23/07/2022 00:00:00,47,285.8,285,280,
23/07/2022 00:00:00,48,285.8,285,252.8,
24/07/2022 00:00:00,1,255.01,250,240,
24/07/2022 00:00:00,2,255.01,250,214.1,
24/07/2022 00:00:00,3,241.6,237.4,215,
24/07/2022 00:00:00,4,241.6,237.4,217.14,
24/07/2022 00:00:00,5,232.25,226,274,
24/07/2022 00:00:00,6,232.25,226,239.37,
24/07/2022 00:00:00,7,220.77,200.5,235.2,
24/07/2022 00:00:00,8,220.77,200.5,216.1,
24/07/2022 00:00:00,9,211.2,199.4,220,
24/07/2022 00:00:00,10,211.2,199.4,209.7,
24/07/2022 00:00:00,11,199.96,184,203,
24/07/2022 00:00:00,12,199.96,184,202.1,
24/07/2022 00:00:00,13,193.03,177.7,190,
24/07/2022 00:00:00,14,193.03,177.7,215.5,
24/07/2022 00:00:00,15,194.6,190.6,155,
24/07/2022 00:00:00,16,194.6,190.6,226,
24/07/2022 00:00:00,17,175.52,191,148.8,
24/07/2022 00:00:00,18,175.52,191,232.5,
24/07/2022 00:00:00,19,151.1,185.7,162,
24/07/2022 00:00:00,20,151.1,185.7,204,
24/07/2022 00:00:00,21,174.3,198,165,
24/07/2022 00:00:00,22,174.3,198,170,
24/07/2022 00:00:00,23,174.3,200,194.8,
24/07/2022 00:00:00,24,174.3,200,194,
24/07/2022 00:00:00,25,174.3,201.3,202,
24/07/2022 00:00:00,26,174.3,201.3,204.1,
24/07/2022 00:00:00,27,163.15,186.5,190,
24/07/2022 00:00:00,28,163.15,186.5,170,
24/07/2022 00:00:00,29,166.45,174.65,192,
24/07/2022 00:00:00,30,166.45,174.65,170,
24/07/2022 00:00:00,31,153.32,181.7,148.8,
24/07/2022 00:00:00,32,153.32,181.7,148.8,
24/07/2022 00:00:00,33,237.53,240,205,
24/07/2022 00:00:00,34,237.53,240,209.1,
24/07/2022 00:00:00,35,275.38,270.6,226.8,
24/07/2022 00:00:00,36,275.38,270.6,230.8,
24/07/2022 00:00:00,37,311.95,312.1,240,
24/07/2022 00:00:00,38,311.95,312.1,242.9,
24/07/2022 00:00:00,39,294.02,314.9,253.5,
24/07/2022 00:00:00,40,294.02,314.9,239.7,
24/07/2022 00:00:00,41,289.65,291.4,258,
24/07/2022 00:00:00,42,289.65,291.4,238.4,
24/07/2022 00:00:00,43,287.61,284.1,259.8,
24/07/2022 00:00:00,44,287.61,284.1,242.3,
24/07/2022 00:00:00,45,280.5,255,268,
24/07/2022 00:00:00,46,280.5,255,238,
24/07/2022 00:00:00,47,210.01,243,244.95,
24/07/2022 00:00:00,48,210.01,243,213.05,
25/07/2022 00:00:00,1,221.5,211,250,
25/07/2022 00:00:00,2,221.5,211,230,
25/07/2022 00:00:00,3,210.01,205.6,233.8,
25/07/2022 00:00:00,4,210.01,205.6,231.9,
25/07/2022 00:00:00,5,205.96,197,219.9,
25/07/2022 00:00:00,6,205.96,197,207.4,
25/07/2022 00:00:00,7,206.69,190,196.7,
25/07/2022 00:00:00,8,206.69,190,195.3,
25/07/2022 00:00:00,9,210,190.6,204.9,
25/07/2022 00:00:00,10,210,190.6,204.9,
25/07/2022 00:00:00,11,210.01,202,205,
25/07/2022 00:00:00,12,210.01,202,200,
25/07/2022 00:00:00,13,259.98,226.9,215,
25/07/2022 00:00:00,14,259.98,226.9,225,
25/07/2022 00:00:00,15,273.85,248,224.4,
25/07/2022 00:00:00,16,273.85,248,281.6,
25/07/2022 00:00:00,17,271,267,247,
25/07/2022 00:00:00,18,271,267,275,
25/07/2022 00:00:00,19,261.81,266.2,227.2,
25/07/2022 00:00:00,20,261.81,266.2,226,
25/07/2022 00:00:00,21,225.88,242.8,203,
25/07/2022 00:00:00,22,225.88,242.8,199,
25/07/2022 00:00:00,23,210,225.7,200,
25/07/2022 00:00:00,24,210,225.7,214,
25/07/2022 00:00:00,25,191.68,200,203,
25/07/2022 00:00:00,26,191.68,200,192,
25/07/2022 00:00:00,27,180.67,174.8,197,
25/07/2022 00:00:00,28,180.67,174.8,182.4,
25/07/2022 00:00:00,29,162.23,164,180,
25/07/2022 00:00:00,30,162.23,164,180,
25/07/2022 00:00:00,31,167.44,173.2,180,
25/07/2022 00:00:00,32,167.44,173.2,190,
25/07/2022 00:00:00,33,195.77,215.8,191.9,
25/07/2022 00:00:00,34,195.77,215.8,225,
25/07/2022 00:00:00,35,254.21,265,208,
25/07/2022 00:00:00,36,254.21,265,254.2,
25/07/2022 00:00:00,37,287.31,315.6,266,
25/07/2022 00:00:00,38,287.31,315.6,275,
25/07/2022 00:00:00,39,284.24,305,299,
25/07/2022 00:00:00,40,284.24,305,284.3,
25/07/2022 00:00:00,41,274.23,286.6,286.4,
25/07/2022 00:00:00,42,274.23,286.6,275,
25/07/2022 00:00:00,43,289.65,282.5,289.76,
25/07/2022 00:00:00,44,289.65,282.5,271,
25/07/2022 00:00:00,45,257.73,239,265.6,
25/07/2022 00:00:00,46,257.73,239,232,
25/07/2022 00:00:00,47,202.07,209,262,
25/07/2022 00:00:00,48,202.07,209,209,
26/07/2022 00:00:00,1,187.09,190,200,
26/07/2022 00:00:00,2,187.09,190,200,
26/07/2022 00:00:00,3,191.1,194,194.5,
26/07/2022 00:00:00,4,191.1,194,201,
26/07/2022 00:00:00,5,194.08,201,196.5,
26/07/2022 00:00:00,6,194.08,201,201,
26/07/2022 00:00:00,7,199.99,208,179.55,
26/07/2022 00:00:00,8,199.99,208,178.2,
26/07/2022 00:00:00,9,206.94,207,222,
26/07/2022 00:00:00,10,206.94,207,230,
26/07/2022 00:00:00,11,214.98,212,229,
26/07/2022 00:00:00,12,214.98,212,234,
26/07/2022 00:00:00,13,240.06,259,226,
26/07/2022 00:00:00,14,240.06,259,259,
26/07/2022 00:00:00,15,285.81,292.7,296,
26/07/2022 00:00:00,16,285.81,292.7,310.4,
26/07/2022 00:00:00,17,291.3,288.3,301,
26/07/2022 00:00:00,18,291.3,288.3,307.8,
26/07/2022 00:00:00,19,276,257.6,307.8,
26/07/2022 00:00:00,20,276,257.6,314,
26/07/2022 00:00:00,21,244.97,231.4,293,
26/07/2022 00:00:00,22,244.97,231.4,291.26,
26/07/2022 00:00:00,23,257.79,232.35,306,
26/07/2022 00:00:00,24,257.79,232.35,294.4,
26/07/2022 00:00:00,25,253.6,226.75,290,
26/07/2022 00:00:00,26,253.6,226.75,275,
26/07/2022 00:00:00,27,232.78,218.2,267,
26/07/2022 00:00:00,28,232.78,218.2,235,
26/07/2022 00:00:00,29,208.7,208.7,227,
26/07/2022 00:00:00,30,208.7,208.7,209,
26/07/2022 00:00:00,31,234.23,220,224,
26/07/2022 00:00:00,32,234.23,220,240,
26/07/2022 00:00:00,33,252.16,227,233,
26/07/2022 00:00:00,34,252.16,227,276,
26/07/2022 00:00:00,35,302.39,281,292.3,
26/07/2022 00:00:00,36,302.39,281,318.6,
26/07/2022 00:00:00,37,349.91,322,316.1,
26/07/2022 00:00:00,38,349.91,322,337.35,
26/07/2022 00:00:00,39,360,339.9,368,
26/07/2022 00:00:00,40,360,339.9,341,
26/07/2022 00:00:00,41,349.98,327.7,362,
26/07/2022 00:00:00,42,349.98,327.7,313,
26/07/2022 00:00:00,43,347.2,328,358,
26/07/2022 00:00:00,44,347.2,328,315,
26/07/2022 00:00:00,45,301.45,286.4,330,
26/07/2022 00:00:00,46,301.45,286.4,229,
26/07/2022 00:00:00,47,275.72,267.6,310.4,
26/07/2022 00:00:00,48,275.72,267.6,280,
27/07/2022 00:00:00,1,280.56,245.6,260,
27/07/2022 00:00:00,2,280.56,245.6,255,
27/07/2022 00:00:00,3,243.03,247.1,241.5,
27/07/2022 00:00:00,4,243.03,247.1,230,
27/07/2022 00:00:00,5,225.05,249.8,230,
27/07/2022 00:00:00,6,225.05,249.8,225,
27/07/2022 00:00:00,7,219.6,243.9,219.6,
27/07/2022 00:00:00,8,219.6,243.9,219.6,
27/07/2022 00:00:00,9,219.96,247.1,229,
27/07/2022 00:00:00,10,219.96,247.1,229,
27/07/2022 00:00:00,11,225.06,247.1,230,
27/07/2022 00:00:00,12,225.06,247.1,270,
27/07/2022 00:00:00,13,252.29,281,230,
27/07/2022 00:00:00,14,252.29,281,300.5,
27/07/2022 00:00:00,15,352.16,352.2,292.2,
27/07/2022 00:00:00,16,352.16,352.2,381.7,
27/07/2022 00:00:00,17,340.01,337.9,288,
27/07/2022 00:00:00,18,340.01,337.9,318.9,
27/07/2022 00:00:00,19,330,332.25,307.1,
27/07/2022 00:00:00,20,330,332.25,309.5,
27/07/2022 00:00:00,21,328.39,305.6,306.8,
27/07/2022 00:00:00,22,328.39,305.6,305.2,
27/07/2022 00:00:00,23,330,297.9,306.8,
27/07/2022 00:00:00,24,330,297.9,306.3,
27/07/2022 00:00:00,25,339.99,306.3,321.6,
27/07/2022 00:00:00,26,339.99,306.3,306.3,
27/07/2022 00:00:00,27,336.1,295,309.9,
27/07/2022 00:00:00,28,336.1,295,282.3,
27/07/2022 00:00:00,29,317.2,278.45,314.2,
27/07/2022 00:00:00,30,317.2,278.45,299.2,
27/07/2022 00:00:00,31,320,289.8,306.8,
27/07/2022 00:00:00,32,320,289.8,338,
27/07/2022 00:00:00,33,329.99,332.5,324.6,
27/07/2022 00:00:00,34,329.99,332.5,404.3,
27/07/2022 00:00:00,35,367.7,375.2,350,
27/07/2022 00:00:00,36,367.7,375.2,405.4,
27/07/2022 00:00:00,37,423.46,404,361.9,
27/07/2022 00:00:00,38,423.46,404,365.1,
27/07/2022 00:00:00,39,390.74,392.7,420,
27/07/2022 00:00:00,40,390.74,392.7,379.2,
27/07/2022 00:00:00,41,373.94,381.7,383.7,
27/07/2022 00:00:00,42,373.94,381.7,330,
27/07/2022 00:00:00,43,361.91,372.6,389,
27/07/2022 00:00:00,44,361.91,372.6,322,
27/07/2022 00:00:00,45,293.42,297.9,356.4,
27/07/2022 00:00:00,46,293.42,297.9,241.2,
27/07/2022 00:00:00,47,330,310,340.4,
27/07/2022 00:00:00,48,330,310,289.6,
28/07/2022 00:00:00,1,277.52,275.8,290,
28/07/2022 00:00:00,2,277.52,275.8,258,
28/07/2022 00:00:00,3,271,266.3,270,
28/07/2022 00:00:00,4,271,266.3,269.3,
28/07/2022 00:00:00,5,266.41,254.8,260,
28/07/2022 00:00:00,6,266.41,254.8,260,
28/07/2022 00:00:00,7,261.85,252.4,265.6,
28/07/2022 00:00:00,8,261.85,252.4,250,
28/07/2022 00:00:00,9,272.8,252.3,250,
28/07/2022 00:00:00,10,272.8,252.3,244,
28/07/2022 00:00:00,11,267.24,259.1,266,
28/07/2022 00:00:00,12,267.24,259.1,269.7,
28/07/2022 00:00:00,13,273,305.3,250,
28/07/2022 00:00:00,14,273,305.3,296,
28/07/2022 00:00:00,15,358.05,376,296.4,
28/07/2022 00:00:00,16,358.05,376,380.8,
28/07/2022 00:00:00,17,349.07,353.8,298,
28/07/2022 00:00:00,18,349.07,353.8,361.6,
28/07/2022 00:00:00,19,343.2,353.4,323.2,
28/07/2022 00:00:00,20,343.2,353.4,306.8,
28/07/2022 00:00:00,21,317.69,329.9,300,
28/07/2022 00:00:00,22,317.69,329.9,282,
28/07/2022 00:00:00,23,301.96,315.4,305,
28/07/2022 00:00:00,24,301.96,315.4,279,
28/07/2022 00:00:00,25,313.34,318,311.4,
28/07/2022 00:00:00,26,313.34,318,304.6,
28/07/2022 00:00:00,27,307.9,306.8,320,
28/07/2022 00:00:00,28,307.9,306.8,302,
28/07/2022 00:00:00,29,309.99,303,298,
28/07/2022 00:00:00,30,309.99,303,279.8,
28/07/2022 00:00:00,31,328,329,335,
28/07/2022 00:00:00,32,328,329,370,
28/07/2022 00:00:00,33,376.99,368,363,
28/07/2022 00:00:00,34,376.99,368,419,
28/07/2022 00:00:00,35,402.62,400,400,
28/07/2022 00:00:00,36,402.62,400,430,
28/07/2022 00:00:00,37,416.72,430,417,
28/07/2022 00:00:00,38,416.72,430,417,
28/07/2022 00:00:00,39,413.32,424,414,
28/07/2022 00:00:00,40,413.32,424,393.6,
28/07/2022 00:00:00,41,389.99,400,398,
28/07/2022 00:00:00,42,389.99,400,360,
28/07/2022 00:00:00,43,381.64,383.8,396,
28/07/2022 00:00:00,44,381.64,383.8,388.8,
28/07/2022 00:00:00,45,318.3,313.9,380,
28/07/2022 00:00:00,46,318.3,313.9,268.8,
28/07/2022 00:00:00,47,271.41,280,318.3,
28/07/2022 00:00:00,48,271.41,280,265.5,
29/07/2022 00:00:00,1,263.51,270,274.5,
29/07/2022 00:00:00,2,263.51,270,258,
29/07/2022 00:00:00,3,270.02,265.4,265,
29/07/2022 00:00:00,4,270.02,265.4,260.8,
